"id,""matchDate"",""Country"",""League"",""Season"",""homeTeam"",""awayTeam"",""FTHG"",""FTAG"",""FTR"",""1HHG"",""1HAG"",""1HR"",""2HHG"",""2HAG"",""2HR"""
"1376,""19-03-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Betis"",""Levante"",""2"",""0"",""H"",""0"",""0"",""D"",""2"",""0"",""H"""
"1373,""20-03-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Huesca"",""Osasuna"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1371,""21-03-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Getafe"",""Elche"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"1368,""21-03-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Atl. Madrid"",""Alaves"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1367,""21-03-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Real Sociedad"",""Barcelona"",""1"",""6"",""A"",""0"",""2"",""A"",""1"",""4"",""A"""
"1366,""02-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Levante"",""Huesca"",""0"",""2"",""A"",""0"",""1"",""A"",""0"",""1"",""A"""
"1365,""03-04-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Granada CF"",""Villarreal"",""0"",""3"",""A"",""0"",""2"",""A"",""0"",""1"",""A"""
"1363,""03-04-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Osasuna"",""Getafe"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1362,""04-04-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Alaves"",""Celta Vigo"",""1"",""3"",""A"",""0"",""3"",""A"",""1"",""0"",""H"""
"1359,""04-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Sevilla"",""Atl. Madrid"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1358,""05-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Barcelona"",""Valladolid"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1357,""07-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Real Sociedad"",""Ath Bilbao"",""1"",""1"",""D"",""0"",""0"",""D"",""1"",""1"",""D"""
"1355,""10-04-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Getafe"",""Cadiz CF"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"1354,""10-04-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Ath Bilbao"",""Alaves"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1353,""10-04-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Eibar"",""Levante"",""0"",""1"",""A"",""0"",""1"",""A"",""0"",""0"",""D"""
"1351,""11-04-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Villarreal"",""Osasuna"",""1"",""2"",""A"",""0"",""0"",""D"",""1"",""2"",""A"""
"1350,""11-04-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Valencia"",""Real Sociedad"",""2"",""2"",""D"",""0"",""2"",""A"",""2"",""0"",""H"""
"1343,""18-04-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Alaves"",""Huesca"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1342,""18-04-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Cadiz CF"",""Celta Vigo"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1339,""18-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Getafe"",""Real Madrid"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1337,""21-04-21 19:00"",""Spain"",""LaLiga"",""2020/2021"",""Levante"",""Sevilla"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"1336,""21-04-21 20:00"",""Spain"",""LaLiga"",""2020/2021"",""Betis"",""Ath Bilbao"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1333,""21-04-21 22:00"",""Spain"",""LaLiga"",""2020/2021"",""Cadiz CF"",""Real Madrid"",""0"",""3"",""A"",""0"",""3"",""A"",""0"",""0"",""D"""
"1326,""24-04-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Valencia"",""Alaves"",""1"",""1"",""D"",""0"",""0"",""D"",""1"",""1"",""D"""
"1325,""24-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Real Madrid"",""Betis"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1324,""25-04-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Huesca"",""Getafe"",""0"",""2"",""A"",""0"",""1"",""A"",""0"",""1"",""A"""
"1319,""26-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Eibar"",""Real Sociedad"",""0"",""1"",""A"",""0"",""1"",""A"",""0"",""0"",""D"""
"1316,""30-04-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Celta Vigo"",""Levante"",""2"",""0"",""H"",""0"",""0"",""D"",""2"",""0"",""H"""
"1314,""01-05-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Elche"",""Atl. Madrid"",""0"",""1"",""A"",""0"",""1"",""A"",""0"",""0"",""D"""
"1313,""01-05-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Huesca"",""Real Sociedad"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1312,""01-05-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Real Madrid"",""Osasuna"",""2"",""0"",""H"",""0"",""0"",""D"",""2"",""0"",""H"""
"1311,""02-05-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Valladolid"",""Betis"",""1"",""1"",""D"",""0"",""0"",""D"",""1"",""1"",""D"""
"1310,""02-05-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Villarreal"",""Getafe"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1309,""02-05-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Granada CF"",""Cadiz CF"",""0"",""1"",""A"",""0"",""1"",""A"",""0"",""0"",""D"""
"1308,""02-05-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Valencia"",""Barcelona"",""2"",""3"",""A"",""0"",""0"",""D"",""2"",""3"",""A"""
"1307,""03-05-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Sevilla"",""Ath Bilbao"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"1306,""07-05-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Real Sociedad"",""Elche"",""2"",""0"",""H"",""0"",""0"",""D"",""2"",""0"",""H"""
"1304,""08-05-21 16:15"",""Spain"",""LaLiga"",""2020/2021"",""Barcelona"",""Atl. Madrid"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1301,""09-05-21 14:00"",""Spain"",""LaLiga"",""2020/2021"",""Getafe"",""Eibar"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"1298,""09-05-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Real Madrid"",""Sevilla"",""2"",""2"",""D"",""0"",""1"",""A"",""2"",""1"",""H"""
"1295,""11-05-21 20:00"",""Spain"",""LaLiga"",""2020/2021"",""Elche"",""Alaves"",""0"",""2"",""A"",""0"",""1"",""A"",""0"",""1"",""A"""
"1294,""11-05-21 22:00"",""Spain"",""LaLiga"",""2020/2021"",""Levante"",""Barcelona"",""3"",""3"",""D"",""0"",""2"",""A"",""3"",""1"",""H"""
"1293,""12-05-21 19:00"",""Spain"",""LaLiga"",""2020/2021"",""Sevilla"",""Valencia"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1292,""12-05-21 20:00"",""Spain"",""LaLiga"",""2020/2021"",""Huesca"",""Ath Bilbao"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1289,""13-05-21 19:00"",""Spain"",""LaLiga"",""2020/2021"",""Valladolid"",""Villarreal"",""0"",""2"",""A"",""0"",""0"",""D"",""0"",""2"",""A"""
"1288,""13-05-21 20:00"",""Spain"",""LaLiga"",""2020/2021"",""Eibar"",""Betis"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"1287,""13-05-21 22:00"",""Spain"",""LaLiga"",""2020/2021"",""Granada CF"",""Real Madrid"",""1"",""4"",""A"",""0"",""2"",""A"",""1"",""2"",""A"""
"1278,""16-05-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Ath Bilbao"",""Real Madrid"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"1279,""16-05-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Atl. Madrid"",""Osasuna"",""2"",""1"",""H"",""0"",""0"",""D"",""2"",""1"",""H"""
"1281,""16-05-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Betis"",""Huesca"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1270,""22-05-21 18:00"",""Spain"",""LaLiga"",""2020/2021"",""Eibar"",""Barcelona"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"1272,""22-05-21 18:00"",""Spain"",""LaLiga"",""2020/2021"",""Huesca"",""Valencia"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1273,""22-05-21 18:00"",""Spain"",""LaLiga"",""2020/2021"",""Osasuna"",""Real Sociedad"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"1274,""22-05-21 18:00"",""Spain"",""LaLiga"",""2020/2021"",""Real Madrid"",""Villarreal"",""2"",""1"",""H"",""0"",""1"",""A"",""2"",""0"",""H"""
"1268,""23-05-21 18:30"",""Spain"",""LaLiga"",""2020/2021"",""Granada CF"",""Getafe"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1267,""23-05-21 21:00"",""Spain"",""LaLiga"",""2020/2021"",""Sevilla"",""Alaves"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1263,""14-08-21 19:30"",""Spain"",""LaLiga"",""2021/2022"",""Cadiz CF"",""Levante"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"1261,""14-08-21 22:00"",""Spain"",""LaLiga"",""2021/2022"",""Alaves"",""Real Madrid"",""1"",""4"",""A"",""0"",""0"",""D"",""1"",""4"",""A"""
"1262,""14-08-21 22:00"",""Spain"",""LaLiga"",""2021/2022"",""Osasuna"",""Espanyol"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1260,""15-08-21 17:30"",""Spain"",""LaLiga"",""2021/2022"",""Celta Vigo"",""Atl. Madrid"",""1"",""2"",""A"",""0"",""1"",""A"",""1"",""1"",""D"""
"1257,""16-08-21 20:00"",""Spain"",""LaLiga"",""2021/2022"",""Villarreal"",""Granada CF"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1256,""16-08-21 22:00"",""Spain"",""LaLiga"",""2021/2022"",""Elche"",""Ath Bilbao"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1254,""21-08-21 17:00"",""Spain"",""LaLiga"",""2021/2022"",""Alaves"",""Mallorca"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"1252,""21-08-21 19:30"",""Spain"",""LaLiga"",""2021/2022"",""Espanyol"",""Villarreal"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1251,""21-08-21 22:00"",""Spain"",""LaLiga"",""2021/2022"",""Ath Bilbao"",""Barcelona"",""1"",""1"",""D"",""0"",""0"",""D"",""1"",""1"",""D"""
"1250,""22-08-21 17:00"",""Spain"",""LaLiga"",""2021/2022"",""Real Sociedad"",""Rayo Vallecano"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1248,""22-08-21 22:00"",""Spain"",""LaLiga"",""2021/2022"",""Levante"",""Real Madrid"",""3"",""3"",""D"",""0"",""1"",""A"",""3"",""2"",""H"""
"1247,""23-08-21 20:00"",""Spain"",""LaLiga"",""2021/2022"",""Getafe"",""Sevilla"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"1246,""23-08-21 22:00"",""Spain"",""LaLiga"",""2021/2022"",""Osasuna"",""Celta Vigo"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1243,""28-08-21 17:00"",""Spain"",""LaLiga"",""2021/2022"",""Celta Vigo"",""Ath Bilbao"",""0"",""1"",""A"",""0"",""1"",""A"",""0"",""0"",""D"""
"1240,""28-08-21 22:00"",""Spain"",""LaLiga"",""2021/2022"",""Betis"",""Real Madrid"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"1236,""29-08-21 22:00"",""Spain"",""LaLiga"",""2021/2022"",""Atl. Madrid"",""Villarreal"",""2"",""2"",""D"",""0"",""0"",""D"",""2"",""2"",""D"""
"1234,""11-09-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Ath Bilbao"",""Mallorca"",""2"",""0"",""H"",""0"",""0"",""D"",""2"",""0"",""H"""
"1231,""12-09-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Cadiz CF"",""Real Sociedad"",""0"",""2"",""A"",""0"",""0"",""D"",""0"",""2"",""A"""
"1229,""13-09-21 20:00"",""Spain"",""LaLiga"",""2021/2022"",""Getafe"",""Elche"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"1228,""13-09-21 22:00"",""Spain"",""LaLiga"",""2021/2022"",""Granada CF"",""Betis"",""1"",""2"",""A"",""0"",""1"",""A"",""1"",""1"",""D"""
"1227,""17-09-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Celta Vigo"",""Cadiz CF"",""1"",""2"",""A"",""0"",""2"",""A"",""1"",""0"",""H"""
"1225,""18-09-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Atl. Madrid"",""Ath Bilbao"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1223,""18-09-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Alaves"",""Osasuna"",""0"",""2"",""A"",""0"",""2"",""A"",""0"",""0"",""D"""
"1222,""19-09-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Mallorca"",""Villarreal"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1221,""19-09-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Real Sociedad"",""Sevilla"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1219,""19-09-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Valencia"",""Real Madrid"",""1"",""2"",""A"",""0"",""0"",""D"",""1"",""2"",""A"""
"1218,""20-09-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Barcelona"",""Granada CF"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"1216,""21-09-21 22:00"",""Spain"",""LaLiga"",""2021/2022"",""Levante"",""Celta Vigo"",""0"",""2"",""A"",""0"",""0"",""D"",""0"",""2"",""A"""
"1213,""22-09-21 19:30"",""Spain"",""LaLiga"",""2021/2022"",""Espanyol"",""Alaves"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1208,""23-09-21 22:00"",""Spain"",""LaLiga"",""2021/2022"",""Cadiz CF"",""Barcelona"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1206,""25-09-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Valencia"",""Ath Bilbao"",""1"",""1"",""D"",""0"",""0"",""D"",""1"",""1"",""D"""
"1204,""25-09-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Real Madrid"",""Villarreal"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1201,""26-09-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Real Sociedad"",""Elche"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1198,""27-09-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Celta Vigo"",""Granada CF"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1196,""02-10-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Osasuna"",""Rayo Vallecano"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1195,""02-10-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Mallorca"",""Levante"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1194,""02-10-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Cadiz CF"",""Valencia"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1192,""03-10-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Elche"",""Celta Vigo"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1187,""16-10-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Levante"",""Getafe"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1186,""16-10-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Real Sociedad"",""Mallorca"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1184,""17-10-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Celta Vigo"",""Sevilla"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"1183,""17-10-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Villarreal"",""Osasuna"",""1"",""2"",""A"",""0"",""1"",""A"",""1"",""1"",""D"""
"1181,""18-10-21 19:00"",""Spain"",""LaLiga"",""2021/2022"",""Alaves"",""Betis"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"1178,""23-10-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Valencia"",""Mallorca"",""2"",""2"",""D"",""0"",""2"",""A"",""2"",""0"",""H"""
"1177,""23-10-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Cadiz CF"",""Alaves"",""0"",""2"",""A"",""0"",""1"",""A"",""0"",""1"",""A"""
"1173,""24-10-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Barcelona"",""Real Madrid"",""1"",""2"",""A"",""0"",""1"",""A"",""1"",""1"",""D"""
"1171,""24-10-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Atl. Madrid"",""Real Sociedad"",""2"",""2"",""D"",""0"",""1"",""A"",""2"",""1"",""H"""
"1170,""25-10-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Getafe"",""Celta Vigo"",""0"",""3"",""A"",""0"",""0"",""D"",""0"",""3"",""A"""
"1169,""26-10-21 19:00"",""Spain"",""LaLiga"",""2021/2022"",""Alaves"",""Elche"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1163,""27-10-21 21:30"",""Spain"",""LaLiga"",""2021/2022"",""Real Madrid"",""Osasuna"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1162,""28-10-21 19:00"",""Spain"",""LaLiga"",""2021/2022"",""Celta Vigo"",""Real Sociedad"",""0"",""2"",""A"",""0"",""0"",""D"",""0"",""2"",""A"""
"1161,""28-10-21 20:00"",""Spain"",""LaLiga"",""2021/2022"",""Granada CF"",""Getafe"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"1159,""30-10-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Elche"",""Real Madrid"",""1"",""2"",""A"",""0"",""1"",""A"",""1"",""1"",""D"""
"1156,""30-10-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Barcelona"",""Alaves"",""1"",""1"",""D"",""0"",""0"",""D"",""1"",""1"",""D"""
"1155,""31-10-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Cadiz CF"",""Mallorca"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"1152,""31-10-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Real Sociedad"",""Ath Bilbao"",""1"",""1"",""D"",""0"",""0"",""D"",""1"",""1"",""D"""
"1151,""01-11-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Rayo Vallecano"",""Celta Vigo"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1150,""01-11-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Levante"",""Granada CF"",""0"",""3"",""A"",""0"",""2"",""A"",""0"",""1"",""A"""
"1149,""05-11-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Ath Bilbao"",""Cadiz CF"",""0"",""1"",""A"",""0"",""1"",""A"",""0"",""0"",""D"""
"1147,""06-11-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Celta Vigo"",""Barcelona"",""3"",""3"",""D"",""0"",""3"",""A"",""3"",""0"",""H"""
"1146,""06-11-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Alaves"",""Levante"",""2"",""1"",""H"",""0"",""1"",""A"",""2"",""0"",""H"""
"1143,""07-11-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Valencia"",""Atl. Madrid"",""3"",""3"",""D"",""0"",""1"",""A"",""3"",""2"",""H"""
"1141,""07-11-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Mallorca"",""Elche"",""2"",""2"",""D"",""0"",""0"",""D"",""2"",""2"",""D"""
"1142,""07-11-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Osasuna"",""Real Sociedad"",""0"",""2"",""A"",""0"",""0"",""D"",""0"",""2"",""A"""
"1140,""07-11-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Betis"",""Sevilla"",""0"",""2"",""A"",""0"",""0"",""D"",""0"",""2"",""A"""
"1139,""19-11-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Levante"",""Ath Bilbao"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1138,""20-11-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Celta Vigo"",""Villarreal"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"1136,""20-11-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Atl. Madrid"",""Osasuna"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1135,""20-11-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Barcelona"",""Espanyol"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1132,""21-11-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Elche"",""Betis"",""0"",""3"",""A"",""0"",""3"",""A"",""0"",""0"",""D"""
"1131,""21-11-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Real Sociedad"",""Valencia"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1126,""27-11-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Mallorca"",""Getafe"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1125,""27-11-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Villarreal"",""Barcelona"",""1"",""3"",""A"",""0"",""0"",""D"",""1"",""3"",""A"""
"1124,""28-11-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Betis"",""Levante"",""3"",""1"",""H"",""0"",""1"",""A"",""3"",""0"",""H"""
"1123,""28-11-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Espanyol"",""Real Sociedad"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1122,""28-11-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Cadiz CF"",""Atl. Madrid"",""1"",""4"",""A"",""0"",""0"",""D"",""1"",""4"",""A"""
"1116,""04-12-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Barcelona"",""Betis"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"1115,""04-12-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Atl. Madrid"",""Mallorca"",""1"",""2"",""A"",""0"",""0"",""D"",""1"",""2"",""A"""
"1114,""04-12-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Real Sociedad"",""Real Madrid"",""0"",""2"",""A"",""0"",""0"",""D"",""0"",""2"",""A"""
"1113,""05-12-21 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Rayo Vallecano"",""Espanyol"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1111,""05-12-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Levante"",""Osasuna"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1109,""06-12-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Getafe"",""Ath Bilbao"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1108,""10-12-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Mallorca"",""Celta Vigo"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1106,""11-12-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Alaves"",""Getafe"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"1104,""11-12-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Ath Bilbao"",""Sevilla"",""0"",""1"",""A"",""0"",""1"",""A"",""0"",""0"",""D"""
"1091,""19-12-21 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Getafe"",""Osasuna"",""1"",""0"",""H"",""0"",""0"",""D"",""1"",""0"",""H"""
"1090,""19-12-21 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Real Madrid"",""Cadiz CF"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1084,""31-12-21 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Valencia"",""Espanyol"",""1"",""2"",""A"",""0"",""0"",""D"",""1"",""2"",""A"""
"1082,""02-01-22 16:15"",""Spain"",""LaLiga"",""2021/2022"",""Elche"",""Granada CF"",""0"",""0"",""D"",""0"",""0"",""D"",""0"",""0"",""D"""
"1079,""02-01-22 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Alaves"",""Real Sociedad"",""1"",""1"",""D"",""0"",""1"",""A"",""1"",""0"",""H"""
"1080,""02-01-22 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Betis"",""Celta Vigo"",""0"",""2"",""A"",""0"",""2"",""A"",""0"",""0"",""D"""
"1078,""02-01-22 21:00"",""Spain"",""LaLiga"",""2021/2022"",""Mallorca"",""Barcelona"",""0"",""1"",""A"",""0"",""1"",""A"",""0"",""0"",""D"""
"1075,""03-01-22 21:15"",""Spain"",""LaLiga"",""2021/2022"",""Cadiz CF"",""Sevilla"",""0"",""1"",""A"",""0"",""0"",""D"",""0"",""1"",""A"""
"1074,""08-01-22 14:00"",""Spain"",""LaLiga"",""2021/2022"",""Levante"",""Mallorca"",""2"",""0"",""H"",""0"",""0"",""D"",""2"",""0"",""H"""
"1072,""08-01-22 18:30"",""Spain"",""LaLiga"",""2021/2022"",""Granada CF"",""Barcelona"",""1"",""1"",""D"",""0"",""0"",""D"",""1"",""1"",""D"""
